,date,tweet,hashtags
1908,2020-06-10 22:20:41,"Date:21/05/2020
Food Distribution done by our NGO for 12,480 poor people in Lockdown in 10 States🇮🇳🙏
Place: Noida, UP🇮🇳 
Jai Hind🇮🇳
@SR_SandeepRana
#COVID19 #UmeedKiKiran #SandeepRana #UKK #Bharat
#India #CoronaWarriors
#IndiaFightsCorona
#FeedTheNeedy #UmeedKiKiranNGO pic.twitter.com/8ltw5agEn6","['#covid19', '#umeedkikiran', '#sandeeprana', '#ukk', '#bharat', '#india', '#coronawarriors', '#indiafightscorona', '#feedtheneedy', '#umeedkikiranngo']"
1909,2020-06-10 22:20:15,Can anyone point out one single person who died because of hunger during 2 months of #lockdown? I personally know the families those are still eating the rations collected during lockdown. Thats how generous pakistanis are. now every 15 mins a pakistani losing life to #COVID__19,"['#lockdown', '#covid__19']"
1910,2020-06-10 22:20:08,"Social media helps to level out the playing field and exposes smaller businesses to a larger portion of their target audience.

#DigitalMarketing #socialmedia #facts #coronavirus #lockdown #StaySafe #DigitalIndia #blogger #digitalmarketer #businessonline #digitalmarketingfacts","['#digitalmarketing', '#socialmedia', '#facts', '#coronavirus', '#lockdown', '#staysafe', '#digitalindia', '#blogger', '#digitalmarketer', '#businessonline', '#digitalmarketingfacts']"
1911,2020-06-10 22:19:33,Lockdown,[]
1912,2020-06-10 22:19:16,"2
Date:21/05/2020
Food Distribution done by our NGO for 12,360 poor people in Lockdown in 10 States🇮🇳🙏
Place: Rohini, Delhi🇮🇳 
Jai Hind🇮🇳
@SR_SandeepRana
#COVID19 #UmeedKiKiran #SandeepRana #UKK #Bharat
#India #CoronaWarriors
#IndiaFightsCorona
#FeedTheNeedy #UmeedKiKiranNGO pic.twitter.com/1yU5qSHxiq","['#covid19', '#umeedkikiran', '#sandeeprana', '#ukk', '#bharat', '#india', '#coronawarriors', '#indiafightscorona', '#feedtheneedy', '#umeedkikiranngo']"
1913,2020-06-10 22:19:10,"#COVID19Pandemic update #GilgitBaltistan
Cases in District #Hunza increased to 92 and 125 in #Gilgit. 40 new cases in GB. Active cases 371. Recovered 633. Government decides strict #lockdown in 4 districts including #astore and #Skardu","['#covid19pandemic', '#gilgitbaltistan', '#hunza', '#gilgit', '#lockdown', '#astore', '#skardu']"
1914,2020-06-10 22:18:57,Hard lockdown only way forward.,[]
1915,2020-06-10 22:16:50,"M.L.PLAZA, Agartala ,Tripura Post Lockdown we are ready to welcome you taking all the safety measures for our Customer’s and for the Store Teams 👍😊
#mlplaza @RatanSa96792949 pic.twitter.com/8SrlbqWfuE",['#mlplaza']
1916,2020-06-10 22:16:43,"@PMOIndia @TelanganaCMO sirs, it looks like we need to have rounds of lockdown.",[]
1917,2020-06-10 22:13:58,"It happened when lockdown was just started my brother and his team did something which we all need to be done by ourselves. Proud of you bhaiya and his team😘 @chalchaley
@prasad_lokesh #lockdowndistribution #proud pic.twitter.com/0uqAaI0HCw","['#lockdowndistribution', '#proud']"
1918,2020-06-10 22:12:47,As case surge dramatically the anti-lockdown lobby is silent.,[]
1919,2020-06-10 22:12:35,"Whether the country is in a bad state due to Corona or China is obstinate over Ladakh The Hon Prime Minister has no address to the public. Will he address the country only on the occasion of note arrest, lockdown and beating of plates and burning lamps.Not in disaster? @INCIndia",[]
1920,2020-06-10 22:07:01,Enjoying the Lockdown....🤪🍻,[]
1921,2020-06-10 22:06:17,"Or had got CAPF on road and Pvt doctors/hospitals under state administrations initially itself ..now too late for nethng, lockdown will cause ppl to CME on streets and revolt",[]
1922,2020-06-10 22:06:05,"Date:19/05/2020
Food Distribution done by our NGO for 12,300 poor people in Lockdown in 10 States🇮🇳🙏
Place: Noida, UP🇮🇳 
Jai Hind🇮🇳
@SR_SandeepRana
#COVID19 #UmeedKiKiran #SandeepRana #UKK #Bharat
#India #CoronaWarriors
#IndiaFightsCorona
#FeedTheNeedy #UmeedKiKiranNGO pic.twitter.com/373tZFQQhh","['#covid19', '#umeedkikiran', '#sandeeprana', '#ukk', '#bharat', '#india', '#coronawarriors', '#indiafightscorona', '#feedtheneedy', '#umeedkikiranngo']"
1923,2020-06-10 22:04:09,@narendramodi_in government should be very serious about Corona and take once more the decision of lockdown in full country to break Corona chain.,[]
1924,2020-06-10 22:03:23,"Date:19/05/2020
Food Distribution done by our NGO for 12,060 poor people in Lockdown in 10 States🇮🇳🙏
Place: UttamNagar, Delhi🇮🇳 
Jai Hind🇮🇳
@SR_SandeepRana
#COVID19 #UmeedKiKiran #SandeepRana #UKK #Bharat
#India #CoronaWarriors
#IndiaFightsCorona
#FeedTheNeedy #UmeedKiKiranNGO pic.twitter.com/00vE5hKlY4 – at Uttam nagar","['#covid19', '#umeedkikiran', '#sandeeprana', '#ukk', '#bharat', '#india', '#coronawarriors', '#indiafightscorona', '#feedtheneedy', '#umeedkikiranngo']"
1925,2020-06-10 22:02:33,When maid returns after lockdown and says: mereko ek demo do bartan kaisa dhote hai,[]
1926,2020-06-10 21:59:46,"@ArvindKejriwal kis chiz ke wait kr rha ho sir kyu lockdown nhi lga deta.. Yha cases control nhi ho rha aap gyab ho.. Please do something 😇
@Gulshan68576481 @TajinderBagga @p_sahibsingh @BjpAmitgaba @_kamalsehgal @narendramodi @karansaluja16 @JatinMakol pic.twitter.com/9hAfCFfWWW",[]
1927,2020-06-10 21:59:32,"@myogioffice @UPPCLLKO LDA Colony, Lucknow is facing severe power outages since the Lockdown begun. Would like to know the reason for such frequent outages as WFH has become a hell during this period.",[]
1928,2020-06-10 21:56:59,what is ur opinion on citizens death durong lockdown and by corona??we expect u to come on tv at 8 pm as usual and express ur views on lockdown failure. poora dubo kar rakh diya  http://aapne.life  ki koi keemat nahi.last six yrs one after another problems we r facing.,[]
1929,2020-06-10 21:55:33,"#Lockdown Conversations with Daily Dump
.
We are excited about this #amazing session: From Soil to Sun lined up on 13th June 20 (Saturday) at 11 AM to 12:30 PM. Daily Dump are the #composting experts and provide…  https://www.instagram.com/p/CBQt3d_HtZO/?igshid=1pjd9drf2wdj3 …","['#lockdown', '#amazing', '#composting']"
1930,2020-06-10 21:55:09,"Government after lifting lockdown, Please follow all nessary precautions (use mask and sanitizer) .
Otherwise 
Isme tera ghata , Mera kuch nahi jata..",[]
1931,2020-06-10 21:54:34,"India was not prepared for covid 19.
Government was not serious.
First lockdown was imposed by a clueless Modi  government.
Modi never thought of migrants,job losses, impact on economy.
China intrusion is another slap on the face.
Till date no pc by Modi.",[]
1932,2020-06-10 21:48:18,"@PMOIndia respected sir,  people are dying due to covid as you are well aware.  What good will be economy with no people?  States do noy declare correctly. Lockdown was done to prepare medical infra,  butall money gone to corrupt authorities.  People curse.",[]
1933,2020-06-10 21:47:05,Teach me my #grandmother how is make vendi #Curry! #food #Odisha in #lockdown periods.  pic.twitter.com/W8ne5jz80A,"['#grandmother', '#curry', '#food', '#odisha', '#lockdown']"
1934,2020-06-10 21:46:32,"@McDonalds @mcdonaldsindia 
It was treat 😍 to have this maharaja sized burger 🍔 post 80 days of lockdown  pic.twitter.com/3TxX33doBY",[]
1935,2020-06-10 21:45:45,"#indianeedlockdown
Lockdown 5.0 very urgent requirement in all india

@ashokgehlot51
@narendramodi",['#indianeedlockdown']
1936,2020-06-10 21:42:00,"Dear Friends. Sharing some pictures and moments from our own artist Ajay De during this lockdown period...away from his home in Mumbai. Hope you enjoy this post - Shailesh

“Trust the wait. Embrace the uncertainty.…  https://www.instagram.com/p/CBQsUMYlSr7/?igshid=1x88vvwfewi8h …",[]
1937,2020-06-10 21:39:28,Bc chote villages me other states ke cities se jyda strictly lockdown rakha h @myogiadityanath Sahab..kaash ye banda maharashtra ka CM hota 😩,[]
1938,2020-06-10 21:37:14,"@ last lockdown period ...
26/05/2020  pic.twitter.com/kMOtcXU6AQ",[]
1939,2020-06-10 21:36:06,"15 days of total lockdown just medical and milk/ bread must be made available.
At present local residents have atleast 15 days of daily necessities stocked.
Any person, I stress any person breaking the lockdown must be arrested on the spot.
No lienency.",[]
1940,2020-06-10 21:35:07,"Things are getting out of control.
Strict lockdown for one month and give notice to public in advance.",[]
1941,2020-06-10 21:33:00,"Date:19/05/2020
Food Distribution done by our NGO for 12,000 poor people in Lockdown in 10 States🇮🇳🙏
Place: Siliguri, WB🇮🇳 
Jai Hind🇮🇳
@SR_SandeepRana
#COVID19 #UmeedKiKiran #SandeepRana #UKK #Bharat
#India #CoronaWarriors
#IndiaFightsCorona
#FeedTheNeedy #UmeedKiKiranNGO pic.twitter.com/7Nev96EwwD","['#covid19', '#umeedkikiran', '#sandeeprana', '#ukk', '#bharat', '#india', '#coronawarriors', '#indiafightscorona', '#feedtheneedy', '#umeedkikiranngo']"
1942,2020-06-10 21:32:51," https://youtu.be/WqRW7Ekw2I8 

This Shit Happened with my Royal Enfield Bullet 350 in Lockdown | Engine??

Keep Supporting Travelling Engineer
Stay tuned for more.🤝🤝 @ Dwarka, Delhi  https://www.instagram.com/p/CBQrRXsH5Fi/?igshid=fk5loqr9jkox …",[]
1943,2020-06-10 21:29:37,"Regular yoga class in Lockdown time at khordha district odisha.
@Sadhvi_Devpriya @Ach_Balkrishna @rakesh_bstpyp @punyadev25march @Swamividehdev @yogrishiramdev pic.twitter.com/XELa2Ove1A",[]
1944,2020-06-10 21:28:57,"It's been 10 weeks since I left the house but cases in my city are rising. CM made 1 terrible decision but that hs bn cancelled. CM has been in comm wid d public so far. Delhi has needed health expansion, lockdown & test+trace 4m Day 1 bt it is a crowded city. Need to keep at it.  pic.twitter.com/2SFQuLAZp0",[]
1945,2020-06-10 21:28:00,#Lockdown chronology 😊✌️  pic.twitter.com/j7W2zkfEMY,['#lockdown']
1946,2020-06-10 21:27:34,"Date:18/05/2020
Food Distribution done by our NGO for 11,880 poor people in Lockdown in 10 States🇮🇳🙏
Place: Rohini, Delhi🇮🇳 
Thanks @Divsbabs for sponsoring👏 Jai Hind🇮🇳
@SR_SandeepRana
#COVID19 #UmeedKiKiran #SandeepRana #UKK #Bharat
#India #CoronaWarriors
#UmeedKiKiranNGO pic.twitter.com/tllm0fSlEi","['#covid19', '#umeedkikiran', '#sandeeprana', '#ukk', '#bharat', '#india', '#coronawarriors', '#umeedkikiranngo']"
1947,2020-06-10 21:26:42,"A shiver ran up my spine a few min back when a news snippet with ? popped on my phone - about India likely to go on 2nd lockdown from June 15. I heaved a sigh of relief when towards its end, I found  clarified that it was reproduced from some other news item, which was fake.",[]
1948,2020-06-10 21:23:58,So what bhakri you and your dad @OfficeofUT are enjoying in the lockdown at home? Do you have puranpoli made by your mom later?,[]
1949,2020-06-10 21:22:05,"5
Date:18/05/2020
Food Distribution done by our NGO for 11,820 poor people in Lockdown in 10 States🇮🇳🙏
Place: Rohini, Delhi🇮🇳 
Jai Hind🇮🇳
@SR_SandeepRana
#COVID19 #UmeedKiKiran #SandeepRana #UKK #Bharat
#India #CoronaWarriors
#IndiaFightsCorona
#FeedTheNeedy #UmeedKiKiranNGO pic.twitter.com/MTjb6IkG9B – at Sector 24","['#covid19', '#umeedkikiran', '#sandeeprana', '#ukk', '#bharat', '#india', '#coronawarriors', '#indiafightscorona', '#feedtheneedy', '#umeedkikiranngo']"
1950,2020-06-10 21:21:53,Hopefully after lockdown.. wish you to be here💚💚stay safe💚 #travelwithslackerdrone,['#travelwithslackerdrone']
1951,2020-06-10 21:21:49,"So now Loss of business and job is now resolved?

My point is the way unlock has happened, very soon we might have to enforce bigger lockdown nation wide and that will cost much much high. GOM cud hv restricted lockdown to Mumbai and Pune.",[]
1952,2020-06-10 21:20:39,"4
Date:18/05/2020
Food Distribution done by our NGO for 11,820 poor people in Lockdown in 10 States🇮🇳🙏
Place: Rohini, Delhi🇮🇳 
Jai Hind🇮🇳
@SR_SandeepRana
#COVID19 #UmeedKiKiran #SandeepRana #UKK #Bharat
#India #CoronaWarriors
#IndiaFightsCorona
#FeedTheNeedy #UmeedKiKiranNGO pic.twitter.com/7Y7LVkJM45 – at Sector 24","['#covid19', '#umeedkikiran', '#sandeeprana', '#ukk', '#bharat', '#india', '#coronawarriors', '#indiafightscorona', '#feedtheneedy', '#umeedkikiranngo']"
1953,2020-06-10 21:20:19,"When this lockdown ends, our very own lockdown will resume. Cheers. #COVID__19 #Kashmir","['#covid__19', '#kashmir']"
1954,2020-06-10 21:19:55,Migrant workers were the actual victim of COVID-19 when the government enforced a nationwide lockdown from March 25th. While India was being congratulated for taking this decision earlier when compared to Italy and…  https://www.instagram.com/p/CBQpynKnHdj/?igshid=14vhx6e10m088 …,[]
1955,2020-06-10 21:19:24,"Today was an ""usual"" day! 
1. Went to the bank, requested them patiently to kindly provide me my debit card, or atleast look into the matter. 
2. Picked up a @BlueTokaiCoffee.
3. Drove back home. 
😆🤣
#Unlock1 #wednesdaymorning #wisdom #delhidiaries #lockdown #covid19","['#unlock1', '#wednesdaymorning', '#wisdom', '#delhidiaries', '#lockdown', '#covid19']"
1956,2020-06-10 21:19:11,"3
Date:18/05/2020
Food Distribution done by our NGO for 11,820 poor people in Lockdown in 10 States🇮🇳🙏
Place: Rohini, Delhi🇮🇳 
Jai Hind🇮🇳
@SR_SandeepRana
#COVID19 #UmeedKiKiran #SandeepRana #UKK #Bharat
#India #CoronaWarriors
#IndiaFightsCorona
#FeedTheNeedy #UmeedKiKiranNGO pic.twitter.com/iadsyi908Y – at Sector 24","['#covid19', '#umeedkikiran', '#sandeeprana', '#ukk', '#bharat', '#india', '#coronawarriors', '#indiafightscorona', '#feedtheneedy', '#umeedkikiranngo']"
1957,2020-06-10 21:18:32,"Can we call it Long Distance Creativity ? 🤔 Artists are creating content even in lockdown ! Amazing it is ! 
.
Watch this short film on YouTube and let us know your review ! ♥️
.
.
Directed By : thevaas
Cast :…  https://www.instagram.com/p/CBQpoPghIj8/?igshid=bq5g8kf96o1e …",[]
1958,2020-06-10 21:17:44,"2
Date:18/05/2020
Food Distribution done by our NGO for 11,820 poor people in Lockdown in 10 States🇮🇳🙏
Place: Rohini, Delhi🇮🇳 
Jai Hind🇮🇳
@SR_SandeepRana
#COVID19 #UmeedKiKiran #SandeepRana #UKK #Bharat
#India #CoronaWarriors
#IndiaFightsCorona
#FeedTheNeedy #UmeedKiKiranNGO pic.twitter.com/Uh0RzTmKdf – at Sector 24","['#covid19', '#umeedkikiran', '#sandeeprana', '#ukk', '#bharat', '#india', '#coronawarriors', '#indiafightscorona', '#feedtheneedy', '#umeedkikiranngo']"
1959,2020-06-10 21:13:34,"#Right failed in employment to youths, Crona crisis, Lockdown crisis #DSvcong","['#right', '#dsvcong']"
1960,2020-06-10 21:13:32,"Sir, in current situation curfew  to be implemented in Delhi,lockdown not effective  https://twitter.com/ArvindKejriwal/status/1270733919122386944 …",[]
1961,2020-06-10 21:12:21,"Day 76 #Rohingya camp #lockdown

“TENSION”

This man is saying there is  insufficient testing for coronavirus in the camps. Also other health related services are not available for #refugees  in the lockdown.  pic.twitter.com/4tIQiCPDKG – at Kutupalong Refugee Camp","['#rohingya', '#lockdown', '#refugees']"
1962,2020-06-10 21:10:41,"@ArvindKejriwal @LtGovDelhi @ZeeNews @ABPNews @aajtak @msisodia @SatyendarJain 

By June End - 1.5=lakh
July End - 5.5 Lakh

Lockdown be an option in fact crucial step for curtailing the expected Covid+ve patient. 

Let the following to open
1. Groceries
2. MILK
3. CHEMIST",[]
1963,2020-06-10 21:07:44,"Date:17/05/2020
Food Distribution done by our NGO for 11700 poor people in Lockdown in 10 States🙏
Place: Siliguri, WestBengal🇮🇳 
Jai Hind🇮🇳
@SR_SandeepRana
#COVID19 #UmeedKiKiran #SandeepRana #UKK #Bharat
#India #CoronaWarriors
#IndiaFightsCorona
#FeedTheNeedy #UmeedKiKiranNGO pic.twitter.com/psgbnQElUP","['#covid19', '#umeedkikiran', '#sandeeprana', '#ukk', '#bharat', '#india', '#coronawarriors', '#indiafightscorona', '#feedtheneedy', '#umeedkikiranngo']"
1964,2020-06-10 21:06:26,"Delhi to reach 1.5Lakh Covid patient by June end and 5.5Lakh by July End...

What are we waiting for?..

Can't we go for another Lockdown?

Why Malls, Mandir, Masjids are opened?

Go for Lockdown again please... I beg of you... Please....

@LtGovDelhi",[]
1965,2020-06-10 21:06:12,"Madam Ranjan in this lockdown your efforts are very consoling for these coolies and house keepers. Sau Nu Saath, Sau Ni Baat.",[]
1966,2020-06-10 21:06:03,"People in INDIA still can't understand the real motive of lockdown.After unlock 1.0 people have stopped wearing mask.
LOCKDOWN was to stop corona not to spread.Goverment should take some steps for this.
@ChouhanShivraj
@narendramodi
#Tweet
#gocoronago
#LockdownEnd
#StayHome
😷","['#tweet', '#gocoronago', '#lockdownend', '#stayhome']"
1967,2020-06-10 21:05:54,The City which follows the complete Lockdown.  pic.twitter.com/CG1cMjdvpk,[]
1968,2020-06-10 21:04:05,"in current situation curfew  to be implemented in Delhi,lockdown not effective",[]
1969,2020-06-10 21:03:53,Me just 2 days b4 lockdown! Splendid Arunachal as we return from Tawang.  pic.twitter.com/lBlRAZoEdk,[]
1970,2020-06-10 21:03:45,First flight after lockdown | HYDERABAD TO KADAPA  https://youtu.be/LRgzxsXcH2Q  via @YouTube,[]
1971,2020-06-10 21:02:44,"🙌Stop The Chain Of Corona Virus 🙌
#COVID #stopcoronavirus #StayHome #sundarpichai #Google #IndianAirForce #Motivation #goodmorning #lockdown @narendramodi #Covid_19 #COVID19India 
Stay Home
Stay Safe 🙏 pic.twitter.com/dWJJmd3QPe","['#covid', '#stopcoronavirus', '#stayhome', '#sundarpichai', '#google', '#indianairforce', '#motivation', '#goodmorning', '#lockdown', '#covid_19', '#covid19india']"
1972,2020-06-10 21:02:42,"Date:17/05/2020
Food Distribution done by our NGO for 11,640 poor people in Lockdown in 10 States🙏
Place: Qutabgarh, Delhi🇮🇳 
Jai Hind🇮🇳
@SR_SandeepRana
#COVID19 #UmeedKiKiran #SandeepRana #UKK #Bharat
#India #CoronaWarriors
#IndiaFightsCorona
#FeedTheNeedy #UmeedKiKiranNGO pic.twitter.com/cxnEGBh9N6","['#covid19', '#umeedkikiran', '#sandeeprana', '#ukk', '#bharat', '#india', '#coronawarriors', '#indiafightscorona', '#feedtheneedy', '#umeedkikiranngo']"
1973,2020-06-10 20:57:34,"Sir, in current situation curfew  to be implemented in Delhi,lockdown not effective",[]
1974,2020-06-10 20:56:43,"Adi's Lockdown Journal
On the very first day of Lockdown, I decided to use this valuable time which I could not have got otherwise to up-skill myself and be a better version of myself before we get over the pandemic…  https://www.instagram.com/p/CBQnIgJhs4q/?igshid=1lmy0fgmti57x …",[]
1975,2020-06-10 20:54:17,@indiafree Live: Wuhan City to regain hustle and bustle after months' lockdown  https://news.cgtn.com/news/2020-03-28/-Live-Wuhan-City-to-regain-hustle-and-bustle-after-months-lockdown-PdCqgaf768/index.html … via @cgtnofficial,[]
1976,2020-06-10 20:49:25,"Kid approved tasty waffles ❤️
I'm a kid, I approve of 'em!
Give me some, I'm in the containment zone 😭

hennysgourmet - Are you reading? 😢
#LazeezStories #MrLazeez #lockdown #food #foodhumor #Waffles #Dessert…  https://www.instagram.com/p/CBQmTHHFK8W/?igshid=f9tzcblr6g8t …","['#lazeezstories', '#mrlazeez', '#lockdown', '#food', '#foodhumor', '#waffles', '#dessert']"
1977,2020-06-10 20:48:56,"Lockdown lgaya toh kehne lge kyu lgaya. Hatake state govt pr responsibility di toh bole kyu kiya. Pak pr pehle strike ki toh haaye haye krne lge nd wants saboot. Now, they want to know about China and questioning Indian intelligence & army with govt. Bhai tum chahte kya ho?🤦🏻‍♂️",[]
1978,2020-06-10 20:48:28,dominos_india had been my Saviour in the Lockdown @ Ulhasnagar  https://www.instagram.com/p/CBQmMDzln3_/?igshid=ebyocqo7okti …,[]
1979,2020-06-10 20:46:06,Welcome to the club.. 💐💐 we can definitely plan a meet up post lockdown.,[]
1980,2020-06-10 20:45:02,people who can cook are the only ones thriving in this lockdown,[]
1981,2020-06-10 20:44:57,"Actor @ManishPaul03 shares an interesting science trick....✨💫🔬👨‍🔬.
.
.
.
.
.
.
.
.
#manishpaul
#quarantine #lockdown #stayhomestaysafe #southasian #urbanasian pic.twitter.com/vBiDPiHHxU","['#manishpaul', '#quarantine', '#lockdown', '#stayhomestaysafe', '#southasian', '#urbanasian']"
1982,2020-06-10 20:43:29,"The way u kept yourself busy by doing yoga, exercise during lockdown that was incredible....u motivate us specially my mom  https://twitter.com/eyehinakhan/status/1270667645574975489 …",[]
1983,2020-06-10 20:43:20,@makemytripcare dear all my cash wallet got expire due to non-usess as there was lockdown. So kindly credit back my amount into my account. I am your double black customer.thanks for your support,[]
1984,2020-06-10 20:43:03,"4
Date:17/05/2020
Food Distribution done by our NGO for 11,640 poor people in Lockdown in 10 States🙏
Place: Qutabgarh, Delhi🇮🇳 
Jai Hind🇮🇳
@SR_SandeepRana
#COVID19 #UmeedKiKiran #SandeepRana #UKK #Bharat
#India #CoronaWarriors
#IndiaFightsCorona
#FeedTheNeedy #UmeedKiKiranNGO pic.twitter.com/UZVq3GhRl7","['#covid19', '#umeedkikiran', '#sandeeprana', '#ukk', '#bharat', '#india', '#coronawarriors', '#indiafightscorona', '#feedtheneedy', '#umeedkikiranngo']"
1985,2020-06-10 20:42:22,Somebody stop this lockdown already 😭,[]
1986,2020-06-10 20:41:25,"3
Date:17/05/2020
Food Distribution done by our NGO for 11,640 poor people in Lockdown in 10 States🙏
Place: Qutabgarh, Delhi🇮🇳 
Jai Hind🇮🇳
@SR_SandeepRana
#COVID19 #UmeedKiKiran #SandeepRana #UKK #Bharat
#India #CoronaWarriors
#IndiaFightsCorona
#FeedTheNeedy #UmeedKiKiranNGO pic.twitter.com/pySuAplCA1","['#covid19', '#umeedkikiran', '#sandeeprana', '#ukk', '#bharat', '#india', '#coronawarriors', '#indiafightscorona', '#feedtheneedy', '#umeedkikiranngo']"
1987,2020-06-10 20:39:59,"#FactCheck  | Lockdown in India Post 15 June? No, Zee News Screenshot is Morphed  https://www.thequint.com/news/webqoof/lockdown-in-india-post-15-june-no-zee-news-screenshot-is-morphed-fact-check …
@uppcopak @AkankshaShines @hadi_rather @IPriyaUpadhyay",['#factcheck']
1988,2020-06-10 20:39:05,"2
Date:17/05/2020
Food Distribution done by our NGO for 11,640 poor people in Lockdown in 10 States🙏
Place: Qutabgarh, Delhi🇮🇳 
Jai Hind🇮🇳
@SR_SandeepRana
#COVID19 #UmeedKiKiran #SandeepRana #UKK #Bharat
#India #CoronaWarriors
#IndiaFightsCorona
#FeedTheNeedy #UmeedKiKiranNGO pic.twitter.com/QJHWWlK2jw","['#covid19', '#umeedkikiran', '#sandeeprana', '#ukk', '#bharat', '#india', '#coronawarriors', '#indiafightscorona', '#feedtheneedy', '#umeedkikiranngo']"
1989,2020-06-10 20:36:40,"1
Date:17/05/2020
Food Distribution done by our NGO for 11,640 poor people in Lockdown in 10 States🙏
Place: Qutabgarh, Delhi🇮🇳 
Jai Hind🇮🇳
@SR_SandeepRana
#COVID19 #UmeedKiKiran #SandeepRana #UKK #Bharat
#India #CoronaWarriors
#IndiaFightsCorona
#FeedTheNeedy #UmeedKiKiranNGO pic.twitter.com/8pgEEvgmXx","['#covid19', '#umeedkikiran', '#sandeeprana', '#ukk', '#bharat', '#india', '#coronawarriors', '#indiafightscorona', '#feedtheneedy', '#umeedkikiranngo']"
1990,2020-06-10 20:36:23,"Lockdown ain’t helping in changing places.. so yea all the way from aamchi mumbai!! Reading, Running and Blogging is definitely my favourite activity! #Blogchatter",['#blogchatter']
1991,2020-06-10 20:36:07,Score lockdown and now to evaluate the performance of your Govt. Not a time to think about hotels. There is no ICU beds in Mumbai  https://twitter.com/AUThackeray/status/1270604444053446656 …,[]
1992,2020-06-10 20:35:17,"#WaiveSemesterFee #StudentProtest #notoonlineclasses
Electricity humari, Laptop Humara, Data Package Humara, So why should we pay full fee? Lockdown men sb se zyada Nuqsan University Students ka hua hai. University Students k sath Injustice Na Manzoor.

#weareunited","['#waivesemesterfee', '#studentprotest', '#notoonlineclasses', '#weareunited']"
1993,2020-06-10 20:35:01,"I wonder where are those people who were shouting that Bengal administration was doing a fantastic job at the beginning of the corona lockdown, prepared with all facilities, stadiums modified to harbour patients, quarantine etc, I want to hear their voice
 https://mumbaimirror.indiatimes.com/coronavirus/news/west-bengal-three-members-of-family-commit-suicide-after-being-denied-admission-in-hospitals/articleshow/76286689.cms …",[]
1994,2020-06-10 20:34:52,"First build Beds and hospitals for COVID patients exploding in Mumbai. Lockdown was basically to create infrastructure like Ventilators, ICU beds, etc so that health system can cope with the surge of patients after removal of lockdown. You should find how many ventilators  https://twitter.com/AUThackeray/status/1270604444053446656 …",[]
1995,2020-06-10 20:34:30,The Bulbul is an Envy of the Lockdown world. The bird is at his free will to have his freedom. Hoping to have similar freedom to enjoy. @ Ajantha Ellora Caves  https://www.instagram.com/p/CBQkbi-JW6U/?igshid=1xvi5gstfxon …,[]
1996,2020-06-10 20:33:18,If only poor and jobless migrants could fill their stomach with Bhashan during lockdown.  https://twitter.com/UtkarshSingh_/status/1270633710694494208 …,[]
1997,2020-06-10 20:33:11,Just now the borders are sealed again. People smelling the lockdown,[]
1998,2020-06-10 20:28:20,Today visit maa #janki Mandir After 2 month of lockdown . But they always shining and sparkling. This is beauty of Temple #maasita #siyaram #jankimandir #sitamarhi #mithilanchal #Bihar #nepal #India #SwachInternetSwachBharat #Ramayana pic.twitter.com/GDi3V1HWFB,"['#janki', '#maasita', '#siyaram', '#jankimandir', '#sitamarhi', '#mithilanchal', '#bihar', '#nepal', '#india', '#swachinternetswachbharat', '#ramayana']"
1999,2020-06-10 20:27:59,Lockdown  should be longer.govt should use 144Ipc to  control the movement of citizens to stop increment in Corona virus counting.,[]
2000,2020-06-11 23:58:35,"Lockdown and unlock comparisons of countries.India is currently number 4 in world by total number of active cases and total cases - with almost 300,000 cases.@AP24x7live @abntelugutv @TV9Telugu @tv5newsnow @hmtvnewslive @murthyscribe @MVenkaiahNaidu @RamMNK @ysjagan @VSReddy_MP pic.twitter.com/Iwoffswnpl",[]
2001,2020-06-11 23:55:10,We mayvface another 14 days lockdown here. The numbers are increasing,[]
2002,2020-06-11 23:51:38,So many requests for a restock of the classic shades of everyday abaya! Keep an eye out after lockdown is over 🙏👀 #rulacouture #rulabyrulacouture #modestfashion @ Doha  https://www.instagram.com/p/CBTf8hkMbT0/?igshid=i0ej31gpfffl …,"['#rulacouture', '#rulabyrulacouture', '#modestfashion']"
2003,2020-06-11 23:47:42,"#When life off colours in lockdown #
#Natures 7colours bringing a ray of hope#
#Tat life will b soon back to normal#
#Just keep on smiling like the7colours of rainbow #

#rainbow at marine drive#nature at its best# pic.twitter.com/YeT6TGlnUI – at Marine Drive","['#when', '#natures', '#tat', '#just', '#rainbow']"
2004,2020-06-11 23:47:35,"Open up when the time is right. For now it is safety first.👻
#mask #masks #corona #covidframeofmind #nature covid #lockdown #quarantine #noschool #children #child #coronaviruspandemic #quarantinelife #lockdown2020…  https://www.instagram.com/p/CBTfe3Npyv5/?igshid=1q7wvhh6juf42 …","['#mask', '#masks', '#corona', '#covidframeofmind', '#nature', '#lockdown', '#quarantine', '#noschool', '#children', '#child', '#coronaviruspandemic', '#quarantinelife', '#lockdown2020']"
2005,2020-06-11 23:43:09,"Reservation should be for those migrants whose walked in lockdown...

#SaveReservation",['#savereservation']
2006,2020-06-11 23:43:00,"Thanks mother for Nutella Cheesecake , lockdown has got her cooking’s true potential out!

#FoodsOfLockdown pic.twitter.com/3A0kKArktv",['#foodsoflockdown']
2007,2020-06-11 23:41:52,Will there be another round of lockdown? @oldschoolmonk @RoflGandhi_ @coolfunnytshirt @KyaUkhaadLega @TOIIndiaNews @ArvindKejriwal @PMOIndia @narendramodi @redmanrishabh @logickahanhai,[]
