,date,tweet,hashtags
508,2020-05-20 21:56:53,"Keep yourself motivated towards fitness.
#exercise #workout #lockdown #iamalokshandilya #gharbaithoindia #quarantine #fyp #askme @imVkohli @Riteishd @akshaykumar","['#exercise', '#workout', '#lockdown', '#iamalokshandilya', '#gharbaithoindia', '#quarantine', '#fyp', '#askme']"
509,2020-05-20 21:54:55,"Unlock your Art And 
Show your Creativity

 AMADAVADI EVENTS PRESENTS 
          ARTISTAAN

#freedomofboredom
Lockdown time
Need some CREATIVE,
Then participate and
Show your ART.

Win Case Prizes and
All…  https://www.instagram.com/p/CAapGeknN-A/?igshid=10zhs4p79fuw7 …",['#freedomofboredom']
510,2020-05-20 21:54:28,We hope mumbai police will take same kind of stringent action everywhere in mumbai where der is violation of lockdown???? No one from any community will be spared. Jai Hind,[]
511,2020-05-20 21:54:22,"@CTRavi_BJP lockdown end for🍻 drinkers,  lockdown end for travellers 🚇✈ lockdown end for saloon, Lockdown end almost Karnataka, why you people not giving permissionforGym ,Government need only money Right?Please approve to open the gym.gym owners following rolls regulations  pic.twitter.com/NV1Po8DA4k",[]
512,2020-05-20 21:53:21,"Right So GOI don't hav any responsibility??& this power given only in lockdown 4 means since 18 th may. So wht GOI did ~ 50 days.Wht happened to 21days of Mahabharat war?
If this lockdown applied in Feb month & 
If strict screening started since Feb, situation cud be different",[]
513,2020-05-20 21:53:16,"Well, congratulations, Aapka Ghar saaf hai!
That's a Big achievement in this lockdown.",[]
514,2020-05-20 21:52:41,"India MIGRANTS Human Rights :Orgnised Middle/Upper class society is living THRU lockdown rstrction partly on ecnomicaly weaker section of society, ngaged on esntial supplies/domestic services. Many migrnts lost such work. But they cant be denied going home--a fundmntal right.",[]
515,2020-05-20 21:52:10,"Lockdown aur Covid pe gyaan de raha tha! Over acting, hypocrisy aur exaggeration de bhara hua tha! I like his shipping but I didn’t agree with his antics today! Over kar diya!",[]
516,2020-05-20 21:51:25,@myogiadityanath @narendramodi @AmitShah @rsprasad @Swamy39 common people are thrashed for violations of lockdown and FIRs. But since its powerful congress leader doing violations of 1000 buses all are silent & responding instead of strong actions. Law only poors not for Rich  https://twitter.com/TrasulaKumar/status/1263067684473724928 …,[]
517,2020-05-20 21:51:12,"#Seebetterwithus - We are Safe & We are Open for Sales & Repair.

As per Government's latest guidelines for #Lockdown 4.0, #lensescentre has opened its stores for you from 10am to 5pm. 

We look forward to serving…  https://www.instagram.com/p/CAaorQ0hmwa/?igshid=1ovo1q09r3bxz …","['#seebetterwithus', '#lockdown', '#lensescentre']"
518,2020-05-20 21:50:36,It so digusting to see kejriwal on TV self euolizing and reading AAP tweets comparing Delhi with other state. Delhi health system is also taken care by Central Govt. What about Mohallah Clinics?Are these equipped 2 treat corona? Credit to Lockdown for reduced pollution in Delhi.,[]
519,2020-05-20 21:48:58,How can we have flights operating from 25th with lockdown till 31st. Beyond me.,[]
520,2020-05-20 21:47:41,"Fire and rescue emergency services decontaminate area during nationwide lockdown to slow the spreading of coronavirus in Ahmedabad, India. @NandanDave #photography #photojournalism #photooftheday #corona…  https://www.instagram.com/p/CAaoReaH6_g/?igshid=1i7p4wgql5wu8 …","['#photography', '#photojournalism', '#photooftheday', '#corona']"
521,2020-05-20 21:46:40,"lockdown guidelines amended.

Domestic air travel permitted to facilitate stranded persons in India. 

Detailed guidelines for operation of airports and air travel of passengers to be issued by Civil Aviation...  pic.twitter.com/I5xEzSTRg6",[]
522,2020-05-20 21:46:11,"#IndiaFightsCorona
Industrial establishments operating during lockdown
via NaMo App  pic.twitter.com/G6LRjmAToT",['#indiafightscorona']
523,2020-05-20 21:45:44,"#IndiaFightsCorona
Industrial establishments operating during lockdown
via NaMo App  pic.twitter.com/P9tjfjIftn",['#indiafightscorona']
524,2020-05-20 21:45:32,"#IndiaFightsCorona
Ensuring social security during lockdown
via NaMo App  pic.twitter.com/stn1S3qCGL",['#indiafightscorona']
525,2020-05-20 21:44:18,"Click on the link and give it a try! 
 https://www.google.co.uk/amp/s/amp.formula1.com/en/latest/article.quiz-can-you-name-the-f1-car-from-one-close-up-image.7bTuRTTwtWnWmaZCr62w0N.html …
#F1inschool #STEM #corona #coronavirus #quiz #canyoudoit #challenge #try #covid19 #lockdown #quarantine #F1 pic.twitter.com/VAwbqRTron","['#f1inschool', '#stem', '#corona', '#coronavirus', '#quiz', '#canyoudoit', '#challenge', '#try', '#covid19', '#lockdown', '#quarantine', '#f1']"
526,2020-05-20 21:44:00,Laban pa ba ta? this is what lockdown made me do #Fitness #fitnessmotivation pic.twitter.com/WrevJThI4w – at โรงเรียนท่าข้ามวิทยาคม,"['#fitness', '#fitnessmotivation']"
527,2020-05-20 21:42:43,"#lockdown guidelines amended.
Domestic air travel permitted to facilitate #stranded persons in India. 

Detailed guidelines for operation of airports and air travel of passengers to be issued by @MoCA_GoI.

#COVID19
#IndiaFightsCoronavirus pic.twitter.com/9WQcHFMPyU","['#lockdown', '#stranded', '#covid19', '#indiafightscoronavirus']"
528,2020-05-20 21:42:00,#Right jumla government has failed today in spreading crona virus and saving human life in Lockdown without plan and help for common people today #DS cong,"['#right', '#ds']"
529,2020-05-20 21:41:08,"Fire and rescue emergency services decontaminate area during nationwide lockdown to slow the spreading of coronavirus in Ahmedabad, India. @NandanDave #photography #photojournalism #corona #migrantworkers #india…  https://www.instagram.com/p/CAanhesnag5/?igshid=1t1fwexdirc3 …","['#photography', '#photojournalism', '#corona', '#migrantworkers', '#india']"
530,2020-05-20 21:41:04,"It's been more than 2 months since lockdown. There have been tense moments, concerns but also the joy of watching kids take on the new norm. Major experience for me.  pic.twitter.com/Ihd7N3ZI03 – at Newlands complex",[]
531,2020-05-20 21:40:55,"After 2 months of lock down I have realised... 

""Ghar pe rehna mushkil nahi hai..  Ghar walo k sath rehna mushkil hai! "" #Lockdown #LockdownExtended #Lockdown4point0","['#lockdown', '#lockdownextended', '#lockdown4point0']"
532,2020-05-20 21:40:37,"#Seebetterwithus - We are Safe & We are Open for Sales & Repair.

As per Government's latest guidelines for #Lockdown 4.0, #lensescentre has opened its stores for you from 10am to 5pm. 

We look forward to serving…  https://www.instagram.com/p/CAandZSh9oo/?igshid=181uxc56e9xx0 …","['#seebetterwithus', '#lockdown', '#lensescentre']"
533,2020-05-20 21:39:24,Domestic air travel removed from list of prohibited activities during lockdown: MHA  pic.twitter.com/TWJHviEbrq,[]
534,2020-05-20 21:38:22,"Because the whole point of the lockdown was to stop people movement, they had to stay wherever they were to stop virus from spreading to different regions while it was job local governments to take care of their basic necessities lik food, water, meds etc",[]
535,2020-05-20 21:38:07,"50 days of working in #lockdown
#WorkFromHome pic.twitter.com/vH8B0TqPT5","['#lockdown', '#workfromhome']"
536,2020-05-20 21:37:57,"Daily Orders Being Met By BIGBASKET And GROFERS During Lockdown
👉 BIG BASKET 
2,83,000 Orders Per Day
(Before Lockdown: 1,50,000 Orders Per Day) 

👉 GROFERS
1,90,000 Orders Per Day
(Before Lockedown: 1,00,000 Orders Per Day) 

Source - ET Retail",[]
537,2020-05-20 21:35:36,@lostboy54 do you call this lockdown? Lekin best CM @OfficeofUT HI HAI,[]
538,2020-05-20 21:35:19,"Whose Your Favourite 
Design and wear what you Like 
DesigN which you love The most 
Money Heist Design Tshirts 
Out now.
GraB your Tshirt Now.

#kameez #Kameezdesign #Tshirts #tshirtsdesign #Skulldesign #lockdown…  https://www.instagram.com/p/CAam21KpNHx/?igshid=1fyov7y2f579x …","['#kameez', '#kameezdesign', '#tshirts', '#tshirtsdesign', '#skulldesign', '#lockdown']"
539,2020-05-20 21:34:58,This is very true & serious issue. I experienced it this lockdown.  https://twitter.com/KiritSomaiya/status/1263124286828507137 …,[]
540,2020-05-20 21:34:04,We are making the roadside sellers penalize for selling at high rate. But these Baniyas are taking benefit from selling at more than usual. Its been going on since a lockdown. @consumerforum_ . @mybmc @OfficeofUT . They are selling loose items way more costlier than usual.,[]
541,2020-05-20 21:33:33,"Happy Birthday to amazing #AnnWalker 👒🥰

Amidst the Super Cyclone ""Amphan"" directly affecting our city at the moment and the Lockdown.... Couldn't be a better relief 🙏🙌❤️",['#annwalker']
542,2020-05-20 21:33:15,"A view shows deserted Sidi Saiyad mosque during holy fasting month of Ramdan during nationwide lockdown in Ahmedabad, India. @NandanDave #photography #photojournalism #corona #migrantworkers #india #asia…  https://www.instagram.com/p/CAamnq_Htia/?igshid=3ba5borh6oz7 …","['#photography', '#photojournalism', '#corona', '#migrantworkers', '#india', '#asia']"
543,2020-05-20 21:32:32,Must be prior to lockdown,[]
544,2020-05-20 21:31:39,It is really a joyful experience to Share something with people in need in critical Conditions like Covid19 and Lockdown.We distributed Essential Commodities Kits to Advocates in Kurnool District Bar Association.  https://m.facebook.com/story.php?story_fbid=2834292296690464&id=100003291653242&sfnsn=wiwspmo&extid=3xBZZGIATbXJk5TU …,[]
545,2020-05-20 21:29:10,private company manmani kar  rahi hai lockdown me labour ko salary nahi di. please help the private worker.,[]
546,2020-05-20 21:28:42,"@MumbaiPolice 
In these hard times of Covid situation and lockdown I have come accross situation where Essential food items resellers ( Baniyas) in the area of Andheri West mumbai are selling goods at 3 times the MRP by erasing the MRP with marker.",[]
547,2020-05-20 21:28:23,It's not possible because of all know after 25 All strong action taken by GOVT lockdown increase more time in Mumbai all state control COVID19 positive cases expect Maharashtra because of 3 Party GOVT not single Decision taken by CM freely pressure on him not taking strong action,[]
548,2020-05-20 21:26:31,"In lockdown, why are you getting bore learn something new in learnvern app this is the best PALTFORM to lern something new in hindi like digital marketing computer programming etc.",[]
549,2020-05-20 21:25:37,A view of deserted Srinagar city illuminated by lights on the eve of Shabi-e-Qadr on wednesday amidst lockdown against COVID-19.Muslims across the globe offer night long Prayers and recite Quran during the 27th night of Holy fasting month of Ramzan. #shabiqadar #srinagarcity pic.twitter.com/w2yHixbXrR,"['#shabiqadar', '#srinagarcity']"
550,2020-05-20 21:25:32,Chole n maida puri Today’s yummy 😋Gujrati Special lauki muthiya and kadhi. Covid19 makes us more proud home chef 👩‍🍳 😉 #lockdown. #chickpeascurry #chickpeas #cholepuri #sweet #dinnertime #Dinnertonight #cholebhature…  https://www.instagram.com/p/CAalvMqHloU/?igshid=1s06basch2st6 …,"['#lockdown', '#chickpeascurry', '#chickpeas', '#cholepuri', '#sweet', '#dinnertime', '#dinnertonight', '#cholebhature']"
551,2020-05-20 21:24:28,"no idea, but why they have the resources and time, and now the lockdown is minimal, I fear asymptomatic people will spread more unknowingly, and contact tracing will be difficult 🤐",[]
552,2020-05-20 21:23:46,"Like the ozone layer, the lockdown is a mechanism to protect us from the virus, and with time we will fight it together and come out stronger.(2/2)
•
•
#ArdourPower #Renewables #SolarEnergy #SolarFacts #Harmful #UVRadiations #OzoneLayer #Earth","['#ardourpower', '#renewables', '#solarenergy', '#solarfacts', '#harmful', '#uvradiations', '#ozonelayer', '#earth']"
553,2020-05-20 21:23:08,"If you owned a home, on wheels...will it be considered as a lockdown in you're rolling in your home ? 🤔good thing is we can create your home on wheels 🤸

Royal Cadet/ Our 12 sleeper caravan, adjacent to it is…  https://www.instagram.com/p/CAaldbHJCdK/?igshid=1frurxdgsu3v9 …",[]
554,2020-05-20 21:19:54,Lockdown 4.0 #FirstTweet pic.twitter.com/tA5M84RlPz – at Blue Ridge,['#firsttweet']
555,2020-05-20 21:19:01,"@Yogendra, We realised it when migrants problem started. Modi thro three blunders destroyed India:
a) Demonatisation
b) GST
c) Lockdown of 24th March.
He will completely destroy the Federal structure of the nation during this pandemic. MMS said ""Modi as PM desatrous for India""",[]
556,2020-05-20 21:18:58,"When the world is surrounded all around by the same entity. There's a need to corn up.
-teekhalaal
.
.
Sweetcorn with Mayo, Lime and Pepper.
Lockdown Food Post: 35
PC: @VarMmv
Curated by: @VarMmv
#sweet #corn #lime…  https://www.instagram.com/p/CAak_MTj3z1/?igshid=1lq5l0lojlsyq …","['#sweet', '#corn', '#lime']"
557,2020-05-20 21:18:05,It's not possible because of All know after 25 All strong action taken by GOVT lockdown increase more time in Mumbai all state control COVID19 positive cases expect Maharashtra because of 3 Party GOVT not single Decision taken by CM freely pressure on him not taking strong action,[]
558,2020-05-20 21:17:17,"Sir, you are taking rapid action to fulfil necessity of people due to Lockdown. Sir, please ensure that these schemes reaches to the people for whom decisions has been taken.",[]
559,2020-05-20 21:16:34,"@spalifekainaz @Harsh_Words and their team always creates magic, even during the lockdown!",[]
560,2020-05-20 21:16:20,"unpopular opinion (something weird we say to get attention) :
i'm actually grateful for this virus- lockdown bullshit, it really made me realise what and who all i was taking for granted since like forever.
real opinion : FUCK YOU CORONA😭🤯⚰️☠️🙅💀🥀💗",[]
561,2020-05-20 21:15:26,And the lockdown will be extended till December😂😂😂,[]
562,2020-05-20 21:15:24,Please take action on hostels dues that colleges are taking from students during lockdown specially Fsd board colleges,[]
563,2020-05-20 21:13:07,"ABVP Karyakartas have been working across India to ensure no student is left helpless during lockdown.

Re-sharing our Helpline Numbers and urge all the students to call in case they need any help. Our karyakartas will provide you with the required assistance.

#ABVPForSociety pic.twitter.com/2PmSABLhk9",['#abvpforsociety']
564,2020-05-20 21:11:54,"Migrant workers wait for transport to reach a railway station to board a train to their home state of Bihar, during an extended lockdown to slow the spreading of the coronavirus disease (COVID-19), in Ahmedabad,…  https://www.instagram.com/p/CAakLUdHV2j/?igshid=ksviu9ela1vi …",[]
565,2020-05-20 21:11:04,"@RahulGandhi Sir kindly look into a tourist like me, a heart patient stranded at Jamnagar with small son in a bad shape. You are aware the way PM called lockdown abruptly. Ask Aviation to resume flight from Ahmedabad to Kolkata . Ph no 9674762067, rajaray63@gmail.com",[]
566,2020-05-20 21:10:16,"Abusing hindu god is cover firing Congress is preparing Corona economy protest next let's see the new Shaheen baug in pandemic mode, as soon as lockdown is removed.  https://twitter.com/TimesNow/status/1263122558594895881 …",[]
567,2020-05-20 21:09:42,Dr saab i respect ur comments and decision to stay home ..im frm india its completely lock down here ...bt the situation will b very difficult for pakistan .i cant even imagine what will happen after 14 days with no lockdown in pakistan.u r right...this could b last eid for them,[]
568,2020-05-20 21:09:42,Watch: How Mumbai residents can identify birds being seen and heard during the lockdown  https://scroll.in/video/962253/watch-how-mumbai-residents-can-identify-birds-being-seen-and-heard-during-the-lockdown … via @scroll_in,[]
569,2020-05-20 21:09:24,Police informers should be given help n support in this lockdown period as they are hidden fighters behind success of Mumbai police @MumbaiPolice @ABPNews @CPMumbaiPolice @AnilDeshmukhNCP @CMOMaharashtra @AUThackeray,[]
570,2020-05-20 21:09:04,"A women was praying outside majar in the early morning during lockdown in nepalgunj
.
.
.
.
.
.
.
.
.
.
#bookphotography #quarantineandchill #praying #travelphotography #prayer #photographyislife…  https://www.instagram.com/p/CAaj2qxnzd4/?igshid=1vqmrvm43qno9 …","['#bookphotography', '#quarantineandchill', '#praying', '#travelphotography', '#prayer', '#photographyislife']"
571,2020-05-20 21:08:55,"With an intent to serve the residents & the poor -as they face issues during #lockdown provided rice & essentials with the support of BhagyaShree Shyam Kumar at Gangaiah colony & Lalamia Basthi, Secbad Cantt.
@KTRTRS @TelanganaCMO @MPsantoshtrs @chmallareddyMLA @RaoKavitha pic.twitter.com/3ea5GkHCpd",['#lockdown']
572,2020-05-20 21:08:24,"Confusion Clarification & Appeal to all.

Kharghar video di clarification & appeal sab layi .  
#lockdown #coronavirus #corona #helpeachother #helpall #sewa #gurudwara #prabandhak #appeal
#actor #model #manmeet #singh #manmeetsingh #actorslife #trending #trend #aslisardarji pic.twitter.com/0h22d5vRu2","['#lockdown', '#coronavirus', '#corona', '#helpeachother', '#helpall', '#sewa', '#gurudwara', '#prabandhak', '#appeal', '#actor', '#model', '#manmeet', '#singh', '#manmeetsingh', '#actorslife', '#trending', '#trend', '#aslisardarji']"
573,2020-05-20 21:07:57,"Post lockdown goal: sidemount diving.
What is better than one MTX-R?
Two MTX-R! Now available, the MTX-R sidemount regulator set. 

📷: @apeksdiving
・・・
#Repost #Apeks #sidemountdiving #techdiving #regulator #divegear #scubagear #deepdive #indiadives pic.twitter.com/1LUOVwLKvm","['#repost', '#apeks', '#sidemountdiving', '#techdiving', '#regulator', '#divegear', '#scubagear', '#deepdive', '#indiadives']"
574,2020-05-20 21:06:56,"😂😂😂. ..
Lockdown mai baawle😂  https://twitter.com/Gayatri_R_Hirve/status/1263118290290831360 …",[]
575,2020-05-20 21:06:49,"Let's escape to the world where IPL is on!
IPL better start soon or I'll keep posting such fuckboi selfies😂
.
.
#hoodie #teampixel #selfie #lockdown #lockdown2020 #bluehoodie #hoodieseason #men #beard #beardo…  https://www.instagram.com/p/CAajl1Mn2rB/?igshid=v4cbwe9hjxtt …","['#hoodie', '#teampixel', '#selfie', '#lockdown', '#lockdown2020', '#bluehoodie', '#hoodieseason', '#men', '#beard', '#beardo']"
576,2020-05-20 21:06:44,"Guideline/ instructions issued by DM Udhampur

#UDHAMPUR: DC Udhampur Piyush Singla today issued guidelines of Lockdown 4.0 for district Udhampur.

@dr_piyushsingla
@UdhampurPolice
@proudhampur
@FOBUdhampur
@UHqrs
@rajiv_pandey13 pic.twitter.com/MGcQtw0LHT",['#udhampur']
577,2020-05-20 21:06:43,"@narendramodi @CMOGuj @shailesh_sotta 
Dear sir
Why you are giving us Relaxation in lockdown period ?
Pls stop all relaxation
Strickly follow this.
Today's situation of baroda.
Day by day more case are increasing.
No one can maintain disciplines.  pic.twitter.com/iQsMiyFxFM",[]
578,2020-05-20 21:06:38,"On the 53rd Day of Lockdown, Arogya Setu App is asking people if they have travelled abroad in the last 15 Days.

#JaisaModiWaisiApp
🙄",['#jaisamodiwaisiapp']
579,2020-05-20 21:03:15,"Have you become a early bird or night owl during this lockdown ?
 A night owl  turned to early bird is what I have become may be Iam bored in a house just sleeping and sleeping so I don't wanna sleep much now 🙄🙄
#lockdowneffect #lifechanges","['#lockdowneffect', '#lifechanges']"
580,2020-05-20 21:02:11,It's very serious Mumbai must take serious action. Complete lockdown for three days is must. Noovement except Milk. Shd not see single person on road only then Mumbai wud break chain otherwise a problem.,[]
581,2020-05-20 21:01:37,"Camera, Chai & Music... Nothing better to beat this!
.
.
.
#music #camera #chai #timepass #creative #creativeeveryday #creativephotography #lockdown #stayhome #tea #heartbeat #oph #image_vatika #indiaphotography…  https://www.instagram.com/p/CAai_venh2b/?igshid=10v8p0vn5njk6 …","['#music', '#camera', '#chai', '#timepass', '#creative', '#creativeeveryday', '#creativephotography', '#lockdown', '#stayhome', '#tea', '#heartbeat', '#oph', '#image_vatika', '#indiaphotography']"
582,2020-05-20 21:01:09,"When modiji say lockdown extended:- 

Me:-#netflix #Lockdownextention pic.twitter.com/n5gHPwgVsd","['#netflix', '#lockdownextention']"
583,2020-05-20 20:59:57,Skies opening up ...world opening up - now is the time to practically work what we all have been discussing in this lockdown  https://twitter.com/flyspicejet/status/1263111611100753920 …,[]
584,2020-05-20 20:58:05,"They were an important instrument in fight against underworld, they were known as eye & ears of Mumbai Police, they risked their life to detect crimes...but today they are struggling for survival. The sad story of police informers in lockdown. My report.
 https://youtu.be/3fy4pE2WFGk ",[]
585,2020-05-20 20:57:24,"Creatives for one of my favourite restaurants @quattroristo 
This is for the Lockdown Menu which we are recently promoting!
If you feel Lockdown is hurting your business too and may be it's time to make your…  https://www.instagram.com/p/CAaihIAFTIr/?igshid=113wwo9x4fy0e …",[]
586,2020-05-20 20:57:16,People ask me about what I feel about the lockdown and trust me it is the best time of my life (with some restrictions ofcourse). It’s like the summer break we all needed. The break ended recently for me and we utilised this time to work on a massive content plan! 🤞🏻 #ALotInStore,['#alotinstore']
587,2020-05-20 20:55:50,@FinMinIndia @DasShaktikanta @nsitharaman banks do not have any circular or clarity. This is still a time taking process. Time is ticking fast for EMI approaching for  http://June.In  lockdown how can govt expects MSME’s and individuals to pay EMI??EMI deferral much needed  https://twitter.com/dhansingh_777/status/1263111799752310786 …,[]
588,2020-05-20 20:55:50,My staff will open mouth once all are together after lockdown is over,[]
589,2020-05-20 20:55:32,Unlocking during Lockdown  pic.twitter.com/N27Rz2I1UG,[]
590,2020-05-20 20:53:02,Sonu sir is da GEM of a person....he is da Real Lockdown king ... I feel U r Angel .. 😊,[]
591,2020-05-20 20:52:47," https://www.instagram.com/tv/CAahMp2nLE_/?igshid=1ehjs8fdxfdb2 … - A super-quick coffee run & a minute long quick vlog! Felt GOOD! 😍
#coffeetime #coffee #wednesday #delhi #lockdown","['#coffeetime', '#coffee', '#wednesday', '#delhi', '#lockdown']"
592,2020-05-20 20:51:54,Ludo khel rhe hai shayad lockdown me  @MonikaSingh__ https://twitter.com/MonikaSingh__/status/1263122824253882368 …,[]
593,2020-05-20 20:51:39,It's not possible in Maharashtra because of MVA Government all are understand Why CM not taking strong action about lockdown in MAHARASHTRA,[]
594,2020-05-20 20:49:56,"When your surrounded by all the best home chefs,why would you miss anything in this #lockdown 
Chef @alok_us AKA eatitb4iteatsyou hits you with this home preperation of Chicken in black pepper & boy oh boy!! You…  https://www.instagram.com/p/CAahqMQHlgX/?igshid=144nll95mw6qy …",['#lockdown']
595,2020-05-20 20:49:41,"You are absolutely correct.But this government doesn't understand the plight of migrants, daily wage earners etc bcoz of this draconian lockdown.The stimulus which they announced was disgusting. Direct payment of cash is required, which the government is reluctant to give heed to",[]
596,2020-05-20 20:48:48,"Afghan Cricket champ @MohammadNabi007 is doing prominent job during Ramadan and lockdown, he is distributing more than 100 packages every day to poor ppl. May Allah bless you!  https://twitter.com/MohammadNabi007/status/1262830560621314049 …",[]
597,2020-05-20 20:48:19,"Street light not working opposite CH-01 Sector 116 noida. Complaint raised from last 3 months before lockdown.
@noida_authority  please repair them @CeoNoida @rituias2003 @PankajSinghBJP @dr_maheshsharma @CMOfficeUP @TOINoida @ShikhaTOI pic.twitter.com/MINNwOrqJ3",[]
598,2020-05-20 20:46:43,"It's a SU-30 #Spoted in #Banglore today, IAF has not given official statement. But sonic #boom sound can be heard from 10-20 kms. These practices are not allowed in city areas. May be Pilot is not aware of the #sonicboom.#IAF need time to #CrossCheck.#Lockdown #MediaSilencePlease pic.twitter.com/ZNO345f8xu","['#spoted', '#banglore', '#boom', '#sonicboom', '#iaf', '#crosscheck', '#lockdown', '#mediasilenceplease']"
599,2020-05-20 20:45:16,Day 70: Desk Appreciation Post #lockdownindia #lockdown #SelfIsolation #Covid_19 pic.twitter.com/FQ2rEYkRJf,"['#lockdownindia', '#lockdown', '#selfisolation', '#covid_19']"
600,2020-05-21 23:59:50,"5 Movies Which Explained How To Handle A Break Up

Going through tough times in relationship due to this lockdown and distance. Browse  http://www.ealmihtig.com  and get watch the movies mentioned and you would be surely able…  https://www.instagram.com/p/CAdcMJxjdhl/?igshid=96ia7otyc10x …",[]
601,2020-05-21 23:59:12,"#instagram #viral #doori #doori #lockdown #duet #missyou #adeeb #alone #tiktok #6yearlove @ Lucknow, Uttar Pradesh  https://www.instagram.com/p/CAdbzSAlMrN/?igshid=okejv5bq6uhr …","['#instagram', '#viral', '#doori', '#doori', '#lockdown', '#duet', '#missyou', '#adeeb', '#alone', '#tiktok', '#6yearlove']"
602,2020-05-21 23:58:00,Sure sir I and my family are ready and doing it from lockdown period.,[]
603,2020-05-21 23:56:35,Simply Incredible! Must attend .... #Lockdown#Care#for#Body  pic.twitter.com/5WcZrL2MzC,[]
604,2020-05-21 23:56:23,#Bengaluru salon owner Rahul Rai who turned his salon into a shelter for the #NorthEast jobless & #MigrantWorkers. #Lockdown  pic.twitter.com/hG8ejCGGZY,"['#bengaluru', '#northeast', '#migrantworkers', '#lockdown']"
605,2020-05-21 23:56:08,"#Hyderabad: #BJP slams C'garh CM for comparing GST with #lockdown
#Telangana @BJP4India @BJP4Telangana @INCIndia @INCChhattisgarh @bhupeshbaghel @nvsubhash4bjp https://www.aninews.in/news/national/general-news/bjp-slams-cgarh-cm-for-comparing-gst-with-lockdown20200521190501#.XsbHJ568b9A.twitter …","['#hyderabad', '#bjp', '#lockdown', '#telangana']"
606,2020-05-21 23:55:03,"What's your favourite thing to do in 'LOCKDOWN'?
COMMENT BELOW. 
I love to create content 'vlogs' on YouTube. 
#Quarantine #LockdownPuzzles #lockdownindia #Lockdown4 #QuarantineHome #vlogs #YoutubeIndia #ContentCreator #staysafe #StayHomeStaySafe #StayHome pic.twitter.com/KeXLdr3g19","['#quarantine', '#lockdownpuzzles', '#lockdownindia', '#lockdown4', '#quarantinehome', '#vlogs', '#youtubeindia', '#contentcreator', '#staysafe', '#stayhomestaysafe', '#stayhome']"
607,2020-05-21 23:54:23,"Today's old delhi market. What a lockdown, what a physical distancing  pic.twitter.com/xwAzCfmmsY",[]
608,2020-05-21 23:53:39,"Glimpse of upcoming design! As the lockdown lifts. . Will be the time to open our wings again & fly high... No wait! higher 🙂    

Can't resist to complete the home transformation.#interiordesignlife #interiordesign #interiordesigner #interiordesignideas #interiordesigners pic.twitter.com/SYEr8lKSTZ – at Balewadi High Street","['#interiordesignlife', '#interiordesign', '#interiordesigner', '#interiordesignideas', '#interiordesigners']"
609,2020-05-21 23:50:35,"Bheya ji parnam karte hai.
 If countries lockdown    extended.
 Does really economy effect ??

-Still people loosing Jobs
-Middle class suffering more
-Labours still moving in masses.
-Corona cases turns from duplicate to triplet.
It means get ready for the worst case scenario?",[]
610,2020-05-21 23:50:21,"@TelanganaDGP @cpcybd @CYBTRAFFIC @psgachbwli_cyb @ZC_SLP @DC_Serilingmply : This is mere misuse of power by one officer during  lockdown.pls help the needy person , all evidences attached, didn’t expect police to involve in such disputes and violate laws put by @TelanganaCMO https://twitter.com/rajuanilone/status/1263531399837028352 …",[]
611,2020-05-21 23:43:21,Hoyto corona ai jatra utriye dilo aneker janya. Lockdown na thakle situation could have been horrific.,[]
612,2020-05-21 23:43:18,Lockdown look 2.0  #NewProfilePic pic.twitter.com/eSN0ahrnBO,['#newprofilepic']
613,2020-05-21 23:43:17,String Ball Cricket...Lockdown mottaimadi games. #CricketConnectedChallenge @StarSportsTamil @ImRaina @RJ_Balaji @muthupradeep #StayHomeStaySafe pic.twitter.com/Xg1OxI9t7U,"['#cricketconnectedchallenge', '#stayhomestaysafe']"
614,2020-05-21 23:42:01,"All about #LGBTQIA amidst lockdown with Harish Iyer, who is an Equal Rights Activist,  an author,  a professor and a columnist. 
He was also one amongst those people who moved the Supreme Court on #section377
We have saved the LIVE session on our IGTV. We missed you @Andrew007Uk pic.twitter.com/OVkiT52uk5","['#lgbtqia', '#section377']"
615,2020-05-21 23:39:01,"We are both still stopped #Lockdown, in Indiranagar, Bengaluru 560038, here we are suffering with so many problems like no food, no money and we #Wantgoback our native Bankura, West Bengal - 722140.
We are filled all like #sevasindhu #WB.GOV.IN, 😭 But till no one responded.😭","['#lockdown', '#wantgoback', '#sevasindhu', '#wb']"
616,2020-05-21 23:38:56,My favorite white #bougainvillea. Bit breezy today but glorious blue skies. #novoiceinthehall #boutiquefortressretreat #udaipur #bujerafort #wewillmeetagain #lockdown #conscioustravel #thistooshallpass…  https://www.instagram.com/p/CAdZHsfAACg/?igshid=10cyovkqbk9ux …,"['#bougainvillea', '#novoiceinthehall', '#boutiquefortressretreat', '#udaipur', '#bujerafort', '#wewillmeetagain', '#lockdown', '#conscioustravel', '#thistooshallpass']"
617,2020-05-21 23:37:33,Agree...it's spiralling out of control. 2 cases in our society too...shall soon be more...you step out and realize only you are under lockdown. The city is active as before.,[]
618,2020-05-21 23:37:30,"Boss see the price charging difference and indigo not refunding money for flights cancelled after 3 rd may due to lockdown, given credit shell. 
Giving wrong information correct urself.",[]
619,2020-05-21 23:36:14,"Please give your Feedback-  https://bit.ly/2y66EQk 
This survey is being conducted by Pune Police to ascertain particular requirements of citizens during the lockdown and to understand in depth what could be the ways by which we can minimize the spread of the Corona virus further.  pic.twitter.com/FYvMu8CYLw",[]
